userId,movieId,rating,timestamp
32,497,5.0,856737045
32,539,4.0,856737123
32,592,5.0,856737044
32,593,5.0,856737081
32,608,5.0,856736172
32,627,4.0,856736505
32,628,3.0,856736262
32,694,3.0,856736374
32,708,4.0,856736227
32,786,3.0,856736173
32,788,1.0,856736227
32,802,4.0,856736290
32,849,2.0,856736405
32,1073,5.0,856736173
32,1103,4.0,856737123
32,1391,5.0,856736427
32,1429,4.0,856736579
33,11,2.0,939654896
33,25,3.0,939646902
33,28,5.0,939654815
33,58,4.0,939646784
33,161,3.0,939716218
33,194,3.0,939647873
33,223,4.0,939648134
33,261,4.0,939715904
33,272,4.0,939716778
33,296,5.0,939717613
33,302,3.0,939716327
33,322,2.0,939716829
33,345,4.0,939716327
33,497,4.0,939646939
33,507,4.0,939646733
33,508,3.0,939647015
33,509,5.0,939716661
33,562,5.0,939715485
33,580,1.0,939715414
33,588,5.0,939646939
33,593,5.0,939647370
33,608,4.0,939647444
33,613,5.0,939715859
33,805,1.0,939716819
33,838,5.0,939716327
33,866,4.0,939715591
33,1213,3.0,939646865
33,1245,5.0,939716472
33,1271,3.0,939715825
33,1365,3.0,939715749
33,1487,3.0,939716855
33,1537,4.0,939646982
33,1542,4.0,939716676
33,1621,2.0,939716819
33,1639,5.0,939654815
33,1777,4.0,939719185
33,1885,4.0,939715369
33,2080,4.0,940422746
33,2112,3.0,939716739
33,2268,4.0,939715369
33,2294,3.0,939646982
33,2310,4.0,939716738
33,2355,5.0,939718916
33,2501,2.0,939646784
33,2539,4.0,939718916
38,11,5.0,841341447
38,62,3.0,841341570
38,105,3.0,841341618
38,153,3.0,841341195
38,161,4.0,841341249
38,163,1.0,841341715
38,168,4.0,841341549
38,193,1.0,841341598
38,203,3.0,841341750
38,223,5.0,841341650
38,235,4.0,841341515
38,252,2.0,841341494
38,253,1.0,841341271
38,292,3.0,841341248
38,296,3.0,841341163
38,329,3.0,841341249
38,342,3.0,841341731
38,350,4.0,841341428
38,364,2.0,841341323
38,377,3.0,841341341
38,380,3.0,841341163
38,435,2.0,841341405
38,440,3.0,841341428
38,454,4.0,841341295
38,468,3.0,841341715
38,480,3.0,841341296
38,497,5.0,841341680
38,500,3.0,841341362
38,508,3.0,841341532
38,509,2.0,841341467
38,539,3.0,841341405
38,585,3.0,841341570
38,586,3.0,841341384
38,588,3.0,841341195
38,590,4.0,841341161
38,592,4.0,841341160
38,593,3.0,841341220
38,595,4.0,841341220
38,597,2.0,841341384
39,296,5.0,974789540
39,364,4.0,974788976
39,588,4.0,974788841
39,592,4.0,974789632
39,593,5.0,974788030
39,594,3.0,974788841
39,608,5.0,974788126
39,745,4.0,974788030
39,924,2.0,974787586
39,1073,3.0,974789854
39,1213,4.0,974789540
39,1248,5.0,974788071
39,1282,1.0,974788629
39,1408,4.0,974789432
39,1584,5.0,974787637
39,1729,5.0,974789727
39,1907,2.0,974788976
39,1921,5.0,974787586
39,1954,2.0,974789327
39,2018,3.0,974788629
39,2080,3.0,974788841
39,2085,3.0,974788841
39,2118,5.0,974787893
39,3034,3.0,974787064
40,19,2.0,832059137
40,62,5.0,832059339
40,104,1.0,832059697
40,107,4.0,832059716
40,111,5.0,832059116
40,121,4.0,832060318
40,146,3.0,832060059
40,153,3.0,832058897
40,163,5.0,832059474
40,165,4.0,832058897
40,168,2.0,832059315
40,172,4.0,832059339
40,173,4.0,832059273
40,186,3.0,832059273
40,199,3.0,832060204
40,203,5.0,832059474
40,205,4.0,832060230
40,218,4.0,832059458
40,223,5.0,832059371
40,231,1.0,832058959
40,235,4.0,832059293
40,252,4.0,832059273
40,272,5.0,832059417
40,292,3.0,832059012
40,296,5.0,832058854
40,306,5.0,832059622
40,314,5.0,832059734
40,327,4.0,832059585
40,329,3.0,832058930
40,330,3.0,832059921
40,350,5.0,832059787
40,364,5.0,832059644
40,380,3.0,832058854
40,421,3.0,832059863
40,431,5.0,832059493
40,435,3.0,832059189
40,440,4.0,832059716
40,454,4.0,832059644
40,509,3.0,832059716
40,585,3.0,832059863
40,588,4.0,832058897
40,590,4.0,832058854
40,592,4.0,832058854
40,595,3.0,832058930
40,609,4.0,832060059
40,616,3.0,832059734
41,111,2.0,1459367437
41,215,2.0,1458939048
41,288,3.0,1459367592
41,296,5.0,1458933695
41,380,0.5,1459367498
41,593,4.0,1458933734
41,595,4.0,1459367521
41,597,3.0,1458938948
41,608,4.0,1458939466
41,920,3.0,1458939112
41,924,2.0,1459367435
41,1088,1.5,1458939142
41,1213,2.0,1459367440
41,1259,5.0,1459367673
41,1265,3.0,1459367661
41,1584,2.0,1459367550
41,1777,2.5,1458939104
41,1961,4.0,1459367625
41,2268,2.5,1459367652
41,2959,4.0,1458933677
41,4011,3.0,1459367471
41,4816,5.0,1459367618
41,6016,4.0,1459367510
41,7445,2.0,1459367546
41,8874,2.0,1459368422
41,8961,3.0,1459367596
41,8981,4.0,1458943785
41,49530,4.0,1459367658
42,11,5.0,996219314
42,16,5.0,996218017
42,19,2.0,996256258
42,22,5.0,996219167
42,95,3.0,996214545
42,104,4.0,996219699
42,122,3.0,996221451
42,141,1.0,996220726
42,153,2.0,996255744
42,161,3.0,996218708
42,163,3.0,996219086
42,165,2.0,996216316
42,168,3.0,996220383
42,173,2.0,996221544
42,186,4.0,996220852
42,193,3.0,996256573
42,223,5.0,996218735
42,227,4.0,996221233
42,231,4.0,996220872
42,252,4.0,996220225
42,253,5.0,996215413
42,257,3.0,996215225
42,288,5.0,996220487
42,292,3.0,996219167
42,296,5.0,996214107
42,350,4.0,996218988
42,364,4.0,996218379
42,380,3.0,996219248
42,408,4.0,996255745
42,414,2.0,996219191
42,415,2.0,996215738
42,424,3.0,996221407
42,433,4.0,996221323
42,436,4.0,996220726
42,468,4.0,996220026
42,507,4.0,996220661
42,509,4.0,996218171
42,524,3.0,996218906
42,540,4.0,996256573
42,550,5.0,996216357
42,586,2.0,996219248
42,590,4.0,996218404
42,592,3.0,996258232
42,593,5.0,996217838
42,597,5.0,996218906
42,612,2.0,996221474
42,628,2.0,996218239
42,639,3.0,996221269
42,708,4.0,996218960
42,782,3.0,996256258
42,788,4.0,996221072
42,805,5.0,996218329
42,924,5.0,996216038
42,1088,3.0,996259001
42,1090,5.0,996212773
42,1124,5.0,996258339
42,1213,5.0,996214157
42,1245,5.0,996217857
42,1246,5.0,996214893
42,1265,5.0,996218017
42,1266,3.0,996218222
42,1370,2.0,996216255
42,1378,5.0,996258510
42,1391,2.0,996221269
42,1499,2.0,996256339
42,1573,4.0,996218871
42,1597,4.0,996219414
42,1619,3.0,996219752
42,1645,4.0,996219340
42,1667,2.0,996221092
42,1687,3.0,996220661
42,1722,5.0,996219061
42,1726,2.0,996221012
42,1729,4.0,996218960
42,1831,2.0,996214323
42,1883,2.0,996219167
42,1892,3.0,996220343
42,1894,4.0,996214081
42,1961,4.0,996258052
42,1975,2.0,996260407
42,2001,4.0,996214288
42,2011,4.0,996258769
42,2023,5.0,996213544
42,2100,4.0,996258715
42,2105,2.0,996259211
42,2110,4.0,996259059
42,2155,3.0,996215096
42,2268,4.0,996216177
42,2294,3.0,996218757
42,2502,5.0,996219191
42,2539,4.0,996219389
42,2770,2.0,996220754
42,2771,4.0,996262184
42,2959,3.0,996217838
42,2989,5.0,996258769
42,3033,4.0,996212624
42,3082,5.0,996214009
42,4349,4.0,996216316
42,4442,1.0,996216092
42,4477,2.0,996260446
43,5,5.0,848994281
43,11,4.0,848993928
43,79,5.0,848994617
43,95,4.0,848993983
43,107,5.0,848994703
43,153,5.0,848993662
43,161,4.0,848993747
43,165,5.0,848993660
43,168,5.0,848994102
43,173,3.0,848993928
43,174,5.0,848994534
43,193,4.0,848994178
43,217,5.0,848994890
43,231,3.0,848993694
43,238,5.0,848994876
43,253,4.0,848993769
43,261,5.0,848994079
43,277,5.0,848994222
43,288,3.0,848993793
43,292,5.0,848993718
43,296,3.0,848993627
43,329,5.0,848993718
43,350,4.0,848993903
43,364,5.0,848993793
43,377,3.0,848993769
43,380,3.0,848993628
43,435,5.0,848993928
43,454,4.0,848993769
43,480,4.0,848993719
43,500,5.0,848993793
43,539,3.0,848993851
43,542,4.0,848994546
43,587,5.0,848993816
43,588,5.0,848993660
43,590,4.0,848993627
43,592,5.0,848993627
43,594,5.0,848994152
43,595,5.0,848993693
43,597,5.0,848993817
43,609,5.0,848994863
43,616,5.0,848994349
43,711,5.0,848994814
43,783,5.0,848994560
43,788,5.0,848994662
43,810,5.0,848995009
43,1073,5.0,848994641
45,5,3.0,959625102
45,11,3.0,951170225
45,19,4.5,1091306129
45,62,4.0,1091306047
45,65,3.0,1020803228
45,69,3.0,951170141
45,70,4.0,951170563
45,104,5.0,950724870
45,107,4.0,950726248
45,165,5.0,1091305945
45,172,3.0,950740896
45,173,1.0,950741335
45,180,4.0,950726070
45,186,3.5,1121724898
45,223,5.0,1007995016
45,231,5.0,1091305997
45,248,2.0,951170651
45,252,4.0,951170509
45,261,3.0,959624314
45,292,4.0,1091305981
45,296,5.0,1007483989
45,329,4.0,950740723
45,338,3.0,950741024
45,364,5.0,950726215
45,380,4.0,950726688
45,435,3.0,950741095
45,440,3.0,951170210
45,480,4.0,950740478
45,500,4.0,951170445
45,546,2.0,950741111
45,586,3.0,951170727
45,587,2.0,951170358
45,588,5.0,950726248
45,590,4.0,1091305624
45,593,4.0,951756812
45,594,4.0,950726215
45,595,5.0,950726248
45,597,3.0,951170238
45,639,2.0,951170628
45,671,4.0,950724840
45,765,4.0,951170771
45,783,3.0,1020803144
45,788,2.0,1091306098
45,849,3.0,950741270
45,924,4.0,950740805
45,1073,4.0,1091306020
45,1213,5.0,951756891
45,1246,5.0,1121724720
45,1259,3.0,1020802033
45,1265,3.0,950724757
45,1282,5.0,950726185
45,1370,4.5,1121724800
45,1372,5.0,950741043
45,1391,3.0,950741061
45,1573,5.0,950740839
45,1584,5.0,950740871
45,1591,4.0,950741095
45,1639,4.0,950726106
